"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","D","17","H","2","","144.8","146.097","146.096","40.00","2014-02-02 17:39:12","MS90_695","WRMSL","SECT5319901","55648471","","",""
"349","U1431","D","17","H","2","","147.3","146.123","146.121","43.00","2014-02-02 17:39:12","MS90_695","WRMSL","SECT5319901","55648471","","",""
"349","U1431","D","17","H","2","","149.8","146.148","146.146","48.20","2014-02-02 17:39:12","MS90_695","WRMSL","SECT5319901","55648471","","",""
"349","U1431","D","17","H","3","","1.8","146.168","146.166","60.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","4.3","146.193","146.191","60.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","6.8","146.218","146.216","53.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","9.3","146.243","146.241","45.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","11.8","146.268","146.266","40.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","14.3","146.293","146.291","39.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","16.8","146.318","146.316","39.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","19.3","146.343","146.341","40.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","21.8","146.368","146.366","40.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","24.3","146.393","146.391","42.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","26.8","146.418","146.416","47.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","29.3","146.443","146.441","51.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","31.8","146.468","146.466","47.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","34.3","146.493","146.491","41.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","36.8","146.518","146.516","38.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","39.3","146.543","146.540","38.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","41.8","146.568","146.565","43.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","44.3","146.593","146.590","50.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","46.8","146.618","146.615","51.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","49.3","146.643","146.640","48.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","51.8","146.668","146.665","44.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","54.3","146.693","146.690","41.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","56.8","146.718","146.715","40.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","59.3","146.743","146.740","40.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","61.8","146.768","146.765","43.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","64.3","146.793","146.790","44.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","66.8","146.818","146.815","41.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","69.3","146.843","146.840","37.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","71.8","146.868","146.865","35.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","74.3","146.893","146.890","37.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","76.8","146.918","146.915","40.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","79.3","146.943","146.940","47.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","81.8","146.968","146.965","50.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","84.3","146.993","146.990","47.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","86.8","147.018","147.015","43.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","89.3","147.043","147.040","39.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","91.8","147.068","147.065","36.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","94.3","147.093","147.090","34.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","96.8","147.118","147.115","32.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","99.3","147.143","147.140","29.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","101.8","147.168","147.165","16.20","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","104.3","147.193","147.190","5.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","106.8","147.218","147.214","7.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","109.3","147.243","147.239","23.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","111.8","147.268","147.264","46.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","114.3","147.293","147.289","63.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","116.8","147.318","147.314","63.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","119.3","147.343","147.339","56.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","121.8","147.368","147.364","48.60","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","124.3","147.393","147.389","43.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","126.8","147.418","147.414","39.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","129.3","147.443","147.439","35.80","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","131.8","147.468","147.464","33.00","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","3","","134.3","147.493","147.489","28.40","2014-02-02 17:51:01","MS90_695","WRMSL","SECT5319931","55650731","","",""
"349","U1431","D","17","H","4","","0.8","147.658","147.654","26.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","3.3","147.683","147.679","32.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","5.8","147.708","147.704","34.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","8.3","147.733","147.729","36.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","10.8","147.758","147.754","38.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","13.3","147.783","147.779","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","15.8","147.808","147.804","36.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","18.3","147.833","147.829","36.20","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","20.8","147.858","147.854","36.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","23.3","147.883","147.879","37.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","25.8","147.908","147.904","38.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","28.3","147.933","147.929","41.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","30.8","147.958","147.954","49.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","33.3","147.983","147.979","55.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","35.8","148.008","148.004","51.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","38.3","148.033","148.029","47.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","40.8","148.058","148.054","45.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","43.3","148.083","148.079","42.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","45.8","148.108","148.104","41.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","48.3","148.133","148.129","41.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","50.8","148.158","148.154","44.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","53.3","148.183","148.179","53.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","55.8","148.208","148.204","57.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","58.3","148.233","148.229","59.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","60.8","148.258","148.254","51.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","63.3","148.283","148.279","44.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","65.8","148.308","148.304","39.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","68.3","148.333","148.329","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","70.8","148.358","148.354","37.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","73.3","148.383","148.379","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","75.8","148.408","148.403","37.20","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","78.3","148.433","148.428","37.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","80.8","148.458","148.453","37.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","83.3","148.483","148.478","38.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","85.8","148.508","148.503","38.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","88.3","148.533","148.528","39.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","90.8","148.558","148.553","39.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","93.3","148.583","148.578","39.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","95.8","148.608","148.603","39.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","98.3","148.633","148.628","38.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","100.8","148.658","148.653","38.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","103.3","148.683","148.678","38.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","105.8","148.708","148.703","38.20","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","108.3","148.733","148.728","37.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","110.8","148.758","148.753","37.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","113.3","148.783","148.778","37.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","115.8","148.808","148.803","37.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","118.3","148.833","148.828","38.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","120.8","148.858","148.853","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","123.3","148.883","148.878","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","125.8","148.908","148.903","37.80","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","128.3","148.933","148.928","37.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","130.8","148.958","148.953","36.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","133.3","148.983","148.978","37.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","135.8","149.008","149.003","44.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","138.3","149.033","149.028","52.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","140.8","149.058","149.053","48.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","143.3","149.083","149.078","43.40","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","145.8","149.108","149.103","41.00","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","4","","148.3","149.133","149.128","35.60","2014-02-02 18:02:46","MS90_695","WRMSL","SECT5319961","55653671","","",""
"349","U1431","D","17","H","5","","0.3","149.153","149.148","30.40","2014-02-02 18:18:37","MS90_695","WRMSL","SECT5319991","55655431","","",""
"349","U1431","D","17","H","5","","2.8","149.178","149.173","36.00","2014-02-02 18:18:37","MS90_695","WRMSL","SECT5319991","55655431","","",""
